place_id,place_name,review_id_hash,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text,label,score
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,5e68fd73ca263cce7c33930d8a083796,4,"Baked fish in coconut milk is delicious. I want to complain about burning. Mentarang x wash clean. There is still mud inside. When asked, he said thats the way of cooking. We used to eat at sekinchan. So far the mentarang that we eat is all clean. Maybe it can be fixed in a clean way. I also want to tell you how to clean the table. I noticed that the cleaners were cleaning the tables using the tools that I saw used in the toilets all the time. Maybe the owner really set the appliance to wipe the table. But the way the appliance is placed after washing is a bit inappropriate where the part used to wipe the table should be placed on top. When placed underneath, it looks a bit dirty. Hopefully the owner can make improvements. Otherwise everything else is ok. Parking is also good.",2 months ago,2024-01-29 11:45:24.896,,,,0,11.0,1.0,0.0,"Ikan bakar santan sedap. Nak complain mengenai mentarang bakar. Mentarang x basuh bersih. Dlm masih ada lumpur. Bila ditanya katanya memang begitu cara masakan. Kami pernah makan di sekinchan. So far mentarang yg kami makan semuanya bersih. Mungkin boleh diperbaiki cara bersih mentarang. Saya juga nk tegur cara bersihkan meja. Saya perhatikan tukang cuci bersihkan meja menggunakan perkakas yang saya lihat selalu digunakan di tandas. Mungkin owner memang tetapkan perkakas tu untuk lap meja. Tapi cara perkakas tu diletakkan setelah cuci adalah agak tidak sesuai dimana sepatutnya bahagian yang digunakan untuk mengelap meja patut diletakkan diatas. Bila diletakkan dibawah, nampak agak kotor. Diharap owner boleh buat penambah baikan. Otherwise semua yang lain ok.parking pun bagus.",,negative,0.9990234375
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,39d3b38ac2cf490ec8ff76ebb9f56aa3,5,Its delicious!!!! Worth the queue,2 months ago,2024-01-29 11:45:24.896,,,,0,16.0,13.0,0.0,Sedap teruks!!!! Berbaloi beratur,,negative,0.986322879791259
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,bbd50976e2de6a8141888b89ebcdbbf8,3,,2 months ago,2024-01-29 11:45:26.429,,,,0,20.0,3.0,1.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,e24e8d8829c83f6614db98c6e66240bc,5,Superb.. even though ramai but the service is so fast,2 months ago,2024-01-29 11:45:26.429,,,,0,12.0,,1.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,20db25e55cdac9fc8ae5ec8b5db471c5,1,"Too many people. If you want to get a table, you need to take a number first. If you want to sit at a table, you have to wait a long time.",2 months ago,2024-01-29 11:45:26.429,,,,0,3.0,1.0,0.0,Terlalu ramai sangat orang. Nak dapatkan meja perlu ambil nombor dulu. Nak duduk dpt meja pun kena tunggu lama.,,negative,0.988665580749511
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,53f88627bd1be98803f70616da9da4fc,5,Wheelchair accessibility: There is a ramp and one wheel chair for usage Recommended dishes,2 months ago,2024-01-29 11:45:26.446,,,,0,2.0,,0.0,Recommended dishes,,positive,0.997334599494934
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,82a66bb1459c4e15ad7e3747bda426aa,5,Fish is good though cooked this way has a lot of wastage,2 months ago,2024-01-29 11:45:26.446,,,,0,92.0,,1.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,0ca0475330303540f44bd47f7307056f,5,Parking: A hot place so make sure you do your booking first Food,2 months ago,2024-01-29 11:45:26.446,,,,0,16.0,,1.0,Food,,positive,0.997148931026458
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,59193eef0b6e74c78c72b9aa58996b1e,5,The menu is all delicious. Fast service.,2 months ago,2024-01-29 11:45:26.462,,,,0,7.0,2.0,0.0,Menu semua sedap. Servis laju.,,positive,0.997371435165405
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,a49bbe1612a93d96f6adf27ba6aeac24,5,"The best in town, the environment and the food are very tasty. Cheap is cheap for the freshest fish. It opens at 5 pm, recommend to arrive early. Around 6-8 pm peak hour. There is a very beautiful sunset view. Food is good and fast. Signature is grilled fish. Have to try. A separate set of sambal needs to be ordered once. There are no pictures of the food because it was delicious. The duration of the day is to eat grilled fish, flour-dipped fried octopus, kailan, tomyam, 4 plates of sambal and rice, 1 orange fresh water, lemon water, all RM118. Follow the current price. Parking is available.",3 months ago,2023-12-29 11:45:26.462,,,,0,71.0,47.0,1.0,"The best in town, persekitaran dan makanan sedap sangat. Murah pun murah utk ikan yang tersangat fresh. Di buka jam 5 petang, recommend utk sampai awal. Around 6-8 petang peak hour. Ada sunset view yang sangat cantik. Makanan sedap dan pantas. Signature adalah ikan bakar. Kena cuba. Sambal set berasingan perlu order sekali. Tak ada gambar makanan sebab sedap dah habis makan. Tempoh hari makan ikan bakar, sotong goreng celup tepung, kailan, tomyam, set sambal dan nasi 4 pinggan, air fresh oren 1, air limau kesemuanya RM118. Ikut harga semasa. Parking disediakan.",,negative,0.99863713979721
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,65fa7a9cb6638f21d4854a849e2245d1,5,,3 months ago,2023-12-29 11:45:26.462,,,,0,36.0,52.0,1.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,d49b7d51633e15b3d36d2115f43abddb,5,,3 months ago,2023-12-29 11:45:26.462,,,,0,1.0,,0.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,96fb2eda0720d9c18d31d72be56d0a40,4,,3 months ago,2023-12-29 11:45:27.145,,,,0,26.0,9.0,1.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,c4b5855c74e80fbe71b9eec0e38d6114,4,,3 months ago,2023-12-29 11:45:27.145,,,,0,,,,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,8d91c8a50d4b774b96d74da00dddbc6f,5,"Among the best restaurants in Perlis. Very satisfied, worth the price for the taste of the food.",3 months ago,2023-12-29 11:45:27.145,,,,0,10.0,32.0,1.0,"Diantara restoran yg terbaik di Perlis.sangat2 berpuashati, berbaloi dengan harga rasa masakanya.",,positive,0.997269451618194
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,6e3af8d2ba245e8a7a3576f35552be83,5,,3 months ago,2023-12-29 11:45:27.162,,,,0,1.0,45.0,1.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,e93c57412fc1acd4ae23b937afb72603,3,,3 months ago,2023-12-29 11:45:27.162,,,,0,4.0,,0.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,14e6bea6dfbd8cad2d4b09f6b21b055b,3,,3 months ago,2023-12-29 11:45:27.162,,,,0,3.0,,0.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,7343fce4c9b7c543f6406b5f12d857e4,5,"Will definitely recommend this restaurant as all the dishes I ordered turned out to be so damn good! We were 4 pax and ordered crispy fried calamari (sotong goreng tepung), butter prawn (udang butter), grilled snapper (ikan jenahak bakar) and stir fry kailan with salted fish (kailan ikan masin). Please order the grill fish! Even the sambal and air asam (dipping sauces) were on point with the flavours. At the end of our dinner we were full, happy and satisfied with the dinner we had. The price is reasonable and the service is pretty quick if you reserve your table beforehand. Parking is spacious as well.",3 months ago,2023-12-29 11:45:27.162,,,,0,5.0,,0.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,54ef830223f9e58dd7a5f9cc514dde46,5,"1st time coming here. Sedapp...short waiting period. I suggest you come earlier, I arrived around 6.40pm, so there arent many people yet. Just order smoothly, you can choose the type of fish you want, menu suggestions are also given. For the throats of east coast people like me, Perlis grilled fish is acceptable. Its delicious and the price is very cheap to me... I dont think I can get the menu I ordered at the price here or anywhere else. Cnfirm will repeat again. Only 1, the position is quite dangerous because its right on a sharp corner so its a bit dangerous to cross. (Getting in and out of the car is quite dangerous).",3 months ago,2023-12-29 11:45:27.179,,,,2,65.0,137.0,0.0,"1st time datang sini. Sedappp...tempoh menunggu yang tidak lama. Sy suggest datanglah lebih awl, saya sampai around jam 6.40ptg, jadi orang masih belum ramai. Order pn smooth je, boleh pilih jenis ikan yang kita nak, cadangab menu juga diberikan. Untuj tekak orang pantai timur mcm saya, boleh diterima masakan ikan bakar perlis. Sedap dan harganya pada saya saaaaaangat murahhhh...rasanya tak dapat menu yang saya order dengan harga kat sini kt tempat lain. Cnfirm akan repeat lagiii. Cuma 1je, kedudukannya agak berbahaya sebab betul2 di selekoh yang tajam jadi nk melintas tu agak bahaya sikit. (Keluar masuk kereta pun agak bahaya).",,negative,0.998879492282867
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,f6646ed097aeb4d7c93bbd884eba0dd2,4,Good service and sisye Mom,3 months ago,2023-12-29 11:45:27.179,,,,0,122.0,67.0,0.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,4b19d14e3c1347871aa4ea76b63797a9,2,"Booking system, booking people dont come but waiting people cant get in, wait a long time to eat.",3 months ago,2023-12-29 11:45:27.179,,,,0,6.0,17.0,0.0,"Sistem booking,org booking tak mai tapi org menunggu tak dpt masuk,  menunggu lama utk makan.",,negative,0.972185969352722
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,8f682b528045fee911a96c38c8cc0cf3,4,,3 months ago,2023-12-29 11:45:27.762,,,,0,1.0,65.0,1.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,0be0c5bd19a2c98267ecc58af64c48e4,5,The most satisfying place to eat is if you stop in Perlis. Eat a lot,3 months ago,2023-12-29 11:45:27.762,,,,0,3.0,,0.0,Tmpt paling puas hati mkn kalau singgah di perlis.makan ramai2,,positive,0.997251451015472
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,759a18fc08188b6fcd06f95bed767a00,3,,3 months ago,2023-12-29 11:45:27.778,,,,0,11.0,11.0,0.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,42ea028f3539df53999aadd2c5ceb9f3,5,Reasonable price.. cheap to eat like 2.. recommended,3 months ago,2023-12-29 11:45:27.779,,,,0,3.0,,0.0,Harga berpatutan..murah makan mcm2.. recommended,,positive,0.997098088264465
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,42fd324bb5e718e3733ca4ec2d153154,5,The best,3 months ago,2023-12-29 11:45:27.779,,,,0,2.0,,0.0,Terbaik,,positive,0.997350454330444
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,cb0d99c6f37fbc3675d2a4f81cd38828,5,"The food was nice, the service quite fast just you have to wait in que.   total everything in the picture include a big bowl of rice for whole family is RM135.",3 months ago,2023-12-29 11:45:27.779,,,,0,7.0,11.0,0.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,2f79bddd7214056e1dc34f6400b88110,4,,3 months ago,2023-12-29 11:45:27.795,,,,0,2.0,12.0,0.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,454ff67b78215068507b8f86c9525acd,4,,3 months ago,2023-12-29 11:45:27.795,,,,0,3.0,10.0,0.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,c2f10ce4e74aa6bf42d7859d045c822a,5,"Haih.. it really has to be 5   everything, food, service & atmosphere. Totally worth it. Tender steamed seabass, steamed with onion slices, lemongrass, hot chilies gives an amazing taste. A hint of citrus complements the overall flavor of the sea bass which is thankfully cooked so perfectly. Cooked prawns in salted egg accompany the perfection of a riverside dinner. Reprimanded occasionally by the sound of rushing river water, happy. Flour-fried octopus, voila! The flour is crunchy but the squid hidden inside stays fresh. If you dont read this review until the end and dont try it, you dont know    Im tired of knowing what to type.",3 months ago,2023-12-29 11:45:27.800,,,,6,163.0,613.0,1.0,"Haih.. memang kena bagi 5   semua, food, service & atmosphere. Totally worth it. Siakap masak stim yang empuk, distim dengan hirisan bawang, serai, cili api memberi rasa yang memukau. Sedikit rasa sitrus melengkapkan keseluruhan rasa siakap yang bersyukur ia dimasak dengan sebegitu sempurna. Udang masak telur masin mengiringi kesempurnaan makan malam tepi sungai.  Ditegur mesra sesekali bunyi kocakan air sungai, bahagia. Sotong goreng tepung, voilla! Crunchy tepungnya tetapi segar sotong yang tersorok di dalam kekal tetap. Kalau hangpa baca sampai habis review ni dan x try juga, xtau la    penat tau type.",,negative,0.997703731060028
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,d9dd7b23ed7cf5caf9fe1b395ad997aa,4,"I just hungry, travel from penang to kuala perlis by ambulance.. food look nice but keep the cheapest fish available    which is ikan kembong",3 months ago,2023-12-29 11:45:27.800,,,,0,71.0,162.0,1.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,fb09382e1736fdf33fc4a5741bb8b1ea,5,,3 months ago,2023-12-29 11:45:29.662,,,,0,88.0,7.0,1.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,c603a3178eb34482759126e60ad875bf,5,"The food is very good...!  Grilled fish is a must-try menu when you come here.  The price is also reasonable, will definitely come again!!",3 months ago,2023-12-29 11:45:29.662,,,,0,9.0,9.0,1.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,95031a3f34913c435d7da0b323d0f912,4,,3 months ago,2023-12-29 11:45:29.662,,,,0,9.0,20.0,0.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,260c571c7ddbf2b52b508f2150119b93,5,fast services and food very delicious,3 months ago,2023-12-29 11:45:29.679,,,,0,7.0,16.0,0.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,4f179db55312e3435849b4286f4bbda3,4,Nice and pleasant... Wheelchair accessibility: Needed Food : 4/5 |,3 months ago,2023-12-29 11:45:29.679,,,,0,36.0,,1.0,Food,,positive,0.997148931026458
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,1b382fdc8b676c9bb5b1cdbd581b7866,5,,3 months ago,2023-12-29 11:45:29.679,,,,0,36.0,7.0,1.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,8d8037b70b871e445ad97c8d24531f45,5,,3 months ago,2023-12-29 11:45:29.694,,,,0,42.0,,0.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,c19913395b197c630742bbd47abfc040,5,Murah and sedap. Will repeat for sure,3 months ago,2023-12-29 11:45:29.695,,,,0,33.0,16.0,0.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,55490b37c7f8c9131aaf7041724b728a,3,,3 months ago,2023-12-29 11:45:29.695,,,,0,11.0,37.0,0.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,30ba21972c3c5b7d904a169a604f7aad,4,"Delicious food. The service doesnt take too long (weekdays) Parking in front of the shop, hearts crossed.",3 months ago,2023-12-29 11:45:29.695,,,,1,72.0,254.0,1.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,0973faa7d1d62b130399579761ac8c3a,1,,3 months ago,2023-12-29 11:45:30.379,,,,0,2.0,,0.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,32897d002cc9cef16430436f1190f594,3,,3 months ago,2023-12-29 11:45:30.395,,,,0,1.0,,0.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,102e0f58b7ee96e1e68da5299c01e6bc,5,"Spacious seating, attractive view, spacious parking.. for the menu and the taste of grilled fish is really good.. the price is worth the taste  my family is 11 people, I often request two fish for two tables is a lot.. come back with satisfied",3 months ago,2023-12-29 11:45:30.395,,,,1,11.0,50.0,1.0,"Tmpt dduk yg luas,permandangan yg menarik,parking yg luas..untuk menu n rasa ikan bakar memang sedap..harga yg berbaloi dgan rasa tok family sy 11 org,sy request ikan kerap dua for dua meja memang byak..balik dgan puas ati",,positive,0.99711799621582
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,06fd620e29e53f177613bc2db75b807c,4,,3 months ago,2023-12-29 11:45:30.395,,,,0,,,,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,5e4cc6cc67a7f927b3fe7b8abf09f1e0,5,Chicken / meat satay is good,3 months ago,2023-12-29 11:45:30.412,,,,0,49.0,287.0,1.0,Sate ayam / daging  berbaik,,positive,0.997165262699127
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,b4a309668e54273981cf7a50813b10d4,5,"Satisfying cuisine, at a reasonable price. Wheelchair accessibility: There is a route facility",3 months ago,2023-12-29 11:45:30.412,,,,0,40.0,5.0,1.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,5a414c54227a00c690c1087ad96f4b06,4,,3 months ago,2023-12-29 11:45:30.412,,,,0,180.0,5.0,1.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,437f2c7c5e844cc00bebc365d99889e3,4,Foods served here are delicious and time taken for serving food is good customers dont have to wait  for a long time waiting for foods ordered. Generally recommended  for thoose who look for sea foods.,3 months ago,2023-12-29 11:45:30.412,,,,0,9.0,10.0,0.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,23c7e8d7127534783b26005ab569059a,4,,3 months ago,2023-12-29 11:45:30.429,,,,0,3.0,,0.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,6c44da0936c65a00d6bc3894a5d81755,5,,3 months ago,2023-12-29 11:45:30.429,,,,0,67.0,79.0,1.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,21dbd951752e0e871839276fedf05384,1,"Maybe its my fault, I shouldnt order salted egg octopus. Fried with chopped boiled salted egg + a lot of butter, so it doesnt taste like salted egg, it tastes like cuttlefish coated in butter oil - look at the picture. You can find the recipe online, its easy to cook using powder if you dont like it. Eggs are also oily, iced tea cut into 2 feet is enough, when can you eat salted fish? Good news from the taste, huhu",3 months ago,2023-12-29 11:45:31.162,,,,1,11.0,6.0,0.0,"Mgkn salah saya, x patut order sotong telur masin. Goreng dgn telur masin rebus cincang + bnyk gila butter, jadi x rasa telur masin apa dah, mmg rasa mcm sotong salut minyak butter ja - tengok gambar. Blh cari resipi online, masak pakai powder ja senang kalau x reti. Telur pun berminyak, teh ais potong 2 kaki pun x cukup, kailan ikan masin ja yg boleh makan. Sedap khabar dari rasanya, huhu",,negative,0.999030351638794
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,107cd7b6cc071266e07993d0b6d9f754,5,Alhamdulillah.. please bring your family..,3 months ago,2023-12-29 11:45:31.162,,,,0,135.0,267.0,1.0,Alhamdulillah..pasni bawa family pila..,,positive,0.996938347816467
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,00220973feddba6e538a798159786a1a,1,"Ordered 4 dishes. Only 2 served. The terung bakar came after we finished eating. The kerang bakar never came. When asked, they say given to other table. Terrible service. Never going to come here again.",4 months ago,2023-11-29 11:45:31.179,,,,1,3.0,,0.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,6c0e8e173afa76f7171474ab993f848e,5,Delicioussss!!!,4 months ago,2023-11-29 11:45:31.179,,,,0,6.0,2.0,0.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,870092bfc72d23b149bcce53f0cec163,1,,4 months ago,2023-11-29 11:45:31.195,,,,0,3.0,44.0,0.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,42660f402564ea0822ada3f6e48747c8,4,The order system is organized and orders arrive quickly,4 months ago,2023-11-29 11:45:31.195,,,,0,107.0,864.0,1.0,System order teratur dan order cepat sampai,,positive,0.996989727020263
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,f78c2b3f80e34ef05fbf919adec10df5,5,"Come here early to avoid queuing. If you wait less than 30 minutes, you can eat fresh fish.",4 months ago,2023-11-29 11:45:31.195,,,,1,23.0,69.0,1.0,Kene dtg awal nak elak  beratur.kalau tunggu pon x lama kurang daro 30min mkn ok ikan fresh.,,positive,0.997212827205658
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,9d2d78a55c65b91a2274427199678c72,5,,4 months ago,2023-11-29 11:45:31.195,,,,0,14.0,21.0,1.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,87418acf6071a57f3def68218abdbb21,3,"Its not the best, if you want to choose octopus for fried flour, he doesnt give you, you can only choose grilled octopus.. you can choose octopus with flour, you cant choose squid.. its not good, its normal..",4 months ago,2023-11-29 11:45:31.212,,,,0,6.0,,0.0,"Tak best, nak pilih sotong untuk goreng tepung dia tak bagi, hanya sotong bakar je boleh pilih.. sotong tepung tak boleh pilih sotong.. tak sedap mana, biasa je..",,negative,0.998827636241912
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,ae711808a0e2f7389c15bd4236bde98a,5,"The food is suitable for Malay people, lots of delicious seafood, and what I tried was the tomyam",4 months ago,2023-11-29 11:45:31.212,,,,0,4.0,12.0,0.0,"Makanannya cocok dilidah orang Melayu, banyak seafood yg enak, dan yg saya coba adalah tomyamnya",,positive,0.996782302856445
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,fd92efdc6fb05d0057a6e7ae99128191,5,,4 months ago,2023-11-29 11:45:31.829,,,,0,3.0,2.0,1.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,09d16b54c940b985cc696d773f714b45,5,,4 months ago,2023-11-29 11:45:31.829,,,,0,2.0,4.0,0.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,7bb03ef32d5111140539ac117a751197,5,,4 months ago,2023-11-29 11:45:31.829,,,,0,60.0,91.0,1.0,,,,
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,f9265461092293ae19367bdf9c2db770,5,The most recommended to come to Perlis is to eat near this restaurant.. Its delicious,4 months ago,2023-11-29 11:45:31.842,,,,0,3.0,6.0,0.0,Paling recommended datang perlis mesti makan dekat restoran ni.. Memang sedappp,,positive,0.99721872806549
ChIJjTVgsZabTDAR6-U-JJ8hj-Y,Restoran Api Api Ikan Bakar,426375420ea89b437d03e4d005af8728,5,The grilled fish here is a different way of grilling it. use coconut fiber & yellow chili sauce. delicious..,4 months ago,2023-11-29 11:45:31.845,,,,0,288.0,44.0,1.0,Ikan bakar kat sini lain cara bakar die. guna sabut kelapa & sambal kuning.sedap..,,negative,0.997610211372375
